Q177,Q178,Q179,Q180,Q181,Q182,Q183,Q184,Q185,Q186,Q187,Q188,Q189,Q190,Q191,Q192,Q193,Q194,Q195,COUNTRY
1,1,1,1,1,1,1,1,6,7,1,1,1,7,1,1,1,1,1,BOL
10,2,1,1,1,4,1,1,3,5,1,2,1,1,2,1,3,1,1,BOL
5,1,1,3,1,3,2,2,3,3,3,3,1,1,1,1,1,3,8,BOL
6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BOL
10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BOL
5,10,1,1,1,1,1,1,10,10,1,1,1,1,1,10,10,5,1,BOL
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BOL
6,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,5,BOL
5,10,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,BOL
7,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,BOL
7,5,1,1,1,2,5,2,5,5,3,3,1,5,3,1,5,2,1,BOL
6,6,1,1,1,1,3,1,5,1,1,1,1,3,1,1,1,1,1,BOL
1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,BOL
2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,BOL
7,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,BOL
10,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,BOL
8,3,1,1,2,2,1,1,5,5,5,1,1,1,2,2,3,2,1,BOL
1,1,1,1,1,6,5,1,5,6,1,1,1,7,1,1,2,1,5,BOL
5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,10,BOL
1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,3,BOL
7,5,1,1,1,5,10,5,6,6,2,2,2,3,1,1,1,1,10,BOL
1,1,1,6,1,6,6,1,8,5,1,8,1,8,5,1,1,1,8,BOL
1,1,1,1,1,1,1,1,7,1,1,8,1,1,1,1,1,1,8,BOL
1,1,2,2,2,2,2,1,5,2,5,5,1,1,2,2,1,2,5,BOL
4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,BOL
2,6,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,BOL
2,5,1,1,1,3,1,2,2,2,1,1,1,1,1,2,1,1,1,BOL
9,2,1,1,1,5,3,1,5,1,1,5,1,5,1,1,1,1,3,BOL
1,9,1,1,1,1,1,1,2,4,5,1,1,1,2,1,3,2,1,BOL
1,1,1,1,1,1,1,1,4,2,1,1,1,4,1,1,1,1,1,BOL
5,1,5,1,1,9,8,1,5,1,6,1,1,1,1,1,1,1,8,BOL
5,7,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BOL
2,2,1,1,1,1,1,1,3,5,1,1,1,7,4,1,3,1,5,BOL
5,3,1,6,2,5,5,1,1,6,1,1,1,2,1,1,6,1,8,BOL
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,BOL
3,3,1,1,2,2,2,2,2,2,2,2,2,1,4,4,2,1,5,BOL
1,2,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,BOL
1,1,1,1,1,5,1,1,5,5,1,6,1,2,1,1,5,1,7,BOL
1,10,1,1,7,1,1,1,5,5,1,10,1,5,1,1,1,1,1,BOL
1,1,1,1,1,8,1,1,4,1,1,1,1,1,1,1,1,1,1,BOL
2,3,4,3,3,8,8,9,10,10,1,2,3,1,1,4,2,3,5,BOL
1,1,1,1,1,1,1,1,6,5,1,3,1,1,1,1,3,1,1,BOL
8,1,1,1,1,6,4,1,8,5,1,1,1,1,1,1,4,1,1,BOL
2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,2,1,1,BOL
5,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,3,1,3,BOL
3,4,2,2,2,2,2,2,4,4,5,6,7,6,5,4,5,2,8,BOL
2,1,1,1,1,1,5,1,1,1,1,1,2,1,1,1,1,1,1,BOL
6,7,1,1,1,1,1,1,6,2,1,2,2,3,2,1,1,1,8,BOL
6,10,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,5,BOL
1,10,1,1,4,4,4,2,5,3,2,7,1,3,3,1,1,1,10,BOL
9,1,2,1,1,7,1,1,5,1,1,8,1,1,3,1,3,1,1,BOL
6,10,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,BOL
8,3,1,1,1,7,6,1,7,4,1,5,1,7,1,1,3,1,1,BOL
5,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,6,BOL
3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BOL
10,8,1,1,1,5,1,1,5,7,1,1,1,1,1,1,3,1,1,BOL
1,1,1,1,1,6,1,1,4,1,1,1,1,1,1,1,1,1,1,BOL
5,6,1,1,5,10,1,1,10,10,1,1,1,1,1,1,5,1,1,BOL
4,6,2,4,3,1,1,1,1,5,1,1,1,1,1,1,3,2,1,BOL
1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,BOL
7,4,5,5,5,10,1,5,8,8,4,7,1,4,1,1,5,1,8,BOL
1,4,1,1,1,6,3,2,4,5,1,1,2,2,1,1,1,1,1,BOL
1,1,1,1,1,10,10,1,10,10,8,10,1,2,1,1,5,1,5,BOL
8,1,1,8,1,5,4,1,5,5,1,1,1,5,6,1,6,1,6,BOL
1,1,6,4,1,1,1,1,8,8,7,1,1,10,5,2,3,2,1,BOL
5,4,1,4,4,4,4,3,7,7,8,7,1,1,2,2,1,1,6,BOL
1,1,1,1,1,1,1,6,8,1,1,1,1,8,1,1,1,1,10,BOL
2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,10,1,1,BOL
4,5,1,1,2,1,2,1,5,5,5,1,1,2,2,2,3,3,4,BOL
9,5,1,1,1,1,1,1,1,5,1,5,1,2,2,3,1,1,1,BOL
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BOL
5,2,1,1,3,1,1,1,1,1,1,7,1,1,2,2,3,2,2,BOL
2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,BOL
7,1,1,1,2,1,1,1,1,4,1,1,1,1,1,1,2,1,5,BOL
3,4,4,2,2,5,5,4,4,4,2,4,4,4,4,2,3,4,3,BOL
3,1,2,2,5,5,5,6,2,1,2,1,1,1,1,2,2,1,2,BOL
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BOL
10,7,1,1,1,10,3,3,1,3,1,1,1,10,1,1,5,1,3,BOL
6,6,1,1,1,6,1,1,3,3,1,6,1,1,1,1,3,1,1,BOL
1,1,1,1,1,1,1,8,8,1,1,1,1,5,1,1,1,1,1,BOL
6,4,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,BOL
5,3,1,2,3,4,4,4,6,5,3,2,4,6,5,5,5,3,3,BOL
5,3,3,6,3,5,3,3,7,5,3,5,3,3,1,1,5,1,5,BOL
2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BOL
7,7,1,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,5,BOL
3,4,2,5,1,6,10,7,9,4,2,7,6,7,3,5,2,3,1,BOL
3,10,1,1,1,1,1,1,10,3,1,1,1,10,1,1,1,1,10,BOL
4,8,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,BOL
2,2,1,5,1,1,1,1,1,5,3,1,1,5,5,5,2,1,3,BOL
9,2,1,1,1,7,2,1,9,10,1,7,1,1,1,1,9,2,5,BOL
4,1,1,3,3,4,1,1,6,5,5,1,1,4,1,1,3,1,1,BOL
1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,BOL
6,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BOL
5,6,1,1,1,1,2,2,5,2,8,6,1,1,1,1,2,2,1,BOL
4,4,2,3,3,5,5,5,5,5,6,5,2,3,2,3,3,2,3,BOL
7,4,1,1,1,1,1,1,8,10,6,4,1,1,1,1,4,5,8,BOL
2,1,1,1,1,6,6,1,5,2,5,5,1,1,1,1,5,5,5,BOL
1,1,1,5,1,8,5,1,6,6,1,5,1,8,1,1,7,1,1,BOL
5,3,2,2,2,5,6,6,4,2,3,4,3,3,3,3,3,3,3,BOL
1,1,1,1,1,10,1,10,10,10,1,10,1,5,1,1,10,1,9,BRA
5,5,5,4,5,4,4,5,4,4,3,4,4,3,4,4,3,4,4,BRA
5,6,5,5,6,5,4,5,4,5,4,5,4,4,4,4,4,4,4,BRA
7,8,8,8,1,1,6,1,8,4,4,7,1,5,3,5,5,1,7,BRA
1,1,1,1,1,10,8,5,5,10,2,5,1,1,1,1,10,1,1,BRA
5,6,1,1,1,4,6,6,5,2,1,1,1,4,1,1,2,1,4,BRA
1,5,1,1,1,5,5,1,5,5,1,1,1,5,1,1,5,1,1,BRA
10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BRA
6,7,8,8,8,7,7,8,7,7,1,1,1,10,6,5,10,10,10,BRA
10,1,1,1,1,8,1,1,10,5,1,1,1,3,1,1,6,1,1,BRA
6,7,4,5,3,10,5,1,5,5,1,1,1,5,1,5,5,3,1,BRA
5,5,6,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,BRA
7,7,1,8,1,7,1,5,5,7,1,1,1,7,1,1,5,7,7,BRA
1,1,2,1,1,1,1,10,10,1,1,10,10,1,1,1,1,1,1,BRA
5,6,1,1,1,5,1,1,7,5,5,1,1,5,1,1,1,5,1,BRA
1,1,1,1,1,10,1,1,5,8,1,1,1,1,1,1,9,2,5,BRA
4,8,6,4,7,3,4,7,2,1,9,8,3,3,5,5,5,5,3,BRA
1,1,1,7,1,1,5,1,10,5,1,1,1,5,1,1,1,1,8,BRA
7,6,5,3,3,4,3,4,4,5,5,5,1,1,2,1,6,1,8,BRA
1,1,1,1,1,10,5,7,8,10,10,3,1,7,6,1,8,1,8,BRA
10,1,1,1,1,1,1,1,10,10,1,10,1,10,1,1,1,1,10,BRA
1,8,1,1,1,5,5,5,5,10,1,5,1,1,1,1,10,1,1,BRA
9,9,1,4,7,9,8,8,9,9,9,8,1,1,1,1,10,1,5,BRA
1,10,6,6,7,7,8,8,8,9,8,8,8,8,8,8,8,8,9,BRA
10,10,1,10,1,10,1,1,5,5,1,1,1,1,1,1,1,1,5,BRA
5,5,1,5,1,1,3,4,3,5,5,1,3,5,3,3,5,5,5,BRA
1,1,1,1,1,5,5,5,5,7,5,5,1,5,4,1,5,5,5,BRA
1,1,1,1,1,8,5,1,5,8,5,5,1,5,1,1,5,1,10,BRA
4,8,2,7,1,7,3,5,9,6,3,5,4,3,8,2,5,7,1,BRA
8,3,1,8,1,10,1,1,9,8,1,1,1,1,1,1,8,1,1,BRA
1,1,1,1,1,6,3,3,10,10,8,8,1,6,1,1,10,1,8,BRA
1,1,1,5,1,6,6,1,10,1,6,1,1,6,1,1,5,1,7,BRA
1,1,1,1,1,10,5,1,10,10,1,10,1,1,1,1,5,1,10,BRA
1,1,3,1,1,5,1,1,5,5,1,1,1,3,1,1,1,1,7,BRA
1,1,1,1,2,8,2,9,8,7,5,5,1,2,2,2,7,1,3,BRA
1,1,1,1,1,4,3,2,3,1,1,1,1,3,3,1,1,3,1,BRA
1,4,1,1,1,10,8,8,10,10,10,10,1,5,3,1,10,1,5,BRA
2,9,1,4,1,10,10,10,10,10,10,9,1,1,1,1,7,1,4,BRA
1,6,1,1,1,10,1,1,10,5,5,1,1,1,1,1,5,1,1,BRA
1,10,1,10,9,8,1,1,10,10,10,1,1,5,1,1,1,1,1,BRA
1,6,1,10,1,1,1,1,7,10,1,1,1,5,1,1,5,1,10,BRA
5,1,1,1,1,5,5,1,4,5,1,1,1,10,1,1,4,1,4,BRA
10,10,2,10,8,10,10,10,10,10,10,10,1,1,1,1,10,1,7,BRA
1,8,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BRA
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BRA
1,4,1,7,2,9,2,1,6,1,1,2,1,5,3,4,1,4,10,BRA
1,1,1,1,1,5,3,3,7,7,3,5,1,4,1,1,5,1,1,BRA
5,7,1,1,1,9,4,1,5,5,3,3,1,5,5,1,5,1,1,BRA
6,3,2,5,1,4,5,6,3,4,2,5,1,5,4,2,6,5,3,BRA
1,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,1,1,1,BRA
1,1,1,1,1,1,1,1,1,1,1,5,1,10,1,1,1,1,1,BRA
1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,1,1,1,BRA
4,9,7,6,7,6,7,7,7,8,6,5,8,6,7,5,8,6,6,BRA
1,1,1,1,1,10,5,5,9,10,10,10,1,1,1,1,10,1,1,BRA
1,5,1,1,1,5,5,5,10,8,1,7,1,5,1,1,1,1,5,BRA
1,10,1,5,1,1,1,1,1,8,1,1,1,8,1,1,1,1,8,BRA
3,5,5,8,1,10,5,8,10,10,8,10,2,2,4,1,10,5,5,BRA
1,1,1,10,1,1,1,1,10,6,1,10,1,1,1,1,5,1,8,BRA
6,1,1,7,1,3,1,1,7,9,1,1,1,5,1,1,5,1,5,BRA
4,3,4,4,3,3,3,4,3,3,4,3,4,3,3,3,4,3,3,BRA
5,1,1,1,1,5,1,1,1,5,1,1,1,5,1,1,1,1,1,BRA
1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,BRA
1,1,1,1,1,10,5,8,10,10,1,9,1,1,1,1,10,1,5,BRA
5,2,1,1,1,8,3,1,8,8,2,8,1,8,3,1,7,3,9,BRA
6,8,8,7,7,6,7,7,6,7,6,6,6,7,7,7,8,7,7,BRA
1,1,1,5,1,1,1,1,10,10,1,10,1,10,1,1,5,5,10,BRA
1,5,1,5,1,5,5,1,1,1,1,1,1,10,1,1,1,1,1,BRA
6,6,1,5,1,8,5,1,7,4,6,5,1,6,1,1,5,1,1,BRA
1,1,1,1,1,9,8,1,8,5,1,8,1,1,1,1,6,1,7,BRA
2,2,1,7,1,8,1,1,8,8,1,1,1,1,1,1,8,1,7,BRA
2,1,3,3,2,10,5,7,7,10,3,2,1,4,8,1,10,3,8,BRA
4,7,1,1,1,2,1,1,1,3,1,1,1,1,1,1,7,1,1,BRA
1,1,1,1,1,5,4,4,6,6,1,1,1,1,1,1,6,1,1,BRA
1,5,1,2,7,10,6,5,5,5,6,7,1,1,1,1,7,1,1,BRA
5,5,1,7,3,10,3,1,4,5,3,1,1,6,2,2,5,3,10,BRA
1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,BRA
1,5,1,1,1,1,10,10,10,1,1,1,1,10,1,1,1,1,10,BRA
1,1,1,6,2,5,5,7,10,5,1,1,1,1,1,1,5,1,5,BRA
1,5,3,3,1,5,2,2,5,3,4,2,1,5,3,1,1,5,5,BRA
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,BRA
5,5,5,5,5,1,1,6,7,7,1,1,3,5,5,1,7,1,1,BRA
1,10,4,5,6,7,7,7,4,6,5,4,10,8,8,7,7,6,8,BRA
2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BRA
1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,8,BRA
10,3,1,9,9,10,10,10,10,1,9,10,10,1,1,1,1,1,1,BRA
1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,10,BRA
1,1,1,1,10,1,1,1,1,10,1,1,1,1,1,1,10,1,1,BRA
1,5,1,1,1,10,8,8,10,8,5,10,1,3,3,1,6,1,7,BRA
5,5,5,5,5,5,4,3,5,4,4,4,5,5,5,5,6,5,5,BRA
1,5,1,2,1,7,6,4,8,9,5,7,1,7,1,1,9,4,5,BRA
1,3,1,1,1,6,3,1,8,5,1,1,1,1,1,1,1,1,1,BRA
1,10,1,1,1,7,5,1,5,5,5,1,3,7,1,1,5,1,1,BRA
6,6,1,4,1,5,5,3,8,10,1,1,1,5,5,6,10,5,1,BRA
1,1,1,1,1,10,4,5,2,6,8,5,1,5,1,3,6,5,8,BRA
1,7,1,5,1,10,5,1,10,10,1,10,1,5,1,1,10,1,5,BRA
10,5,1,1,5,5,1,1,1,5,5,1,1,1,1,1,1,1,1,BRA
1,1,1,1,1,6,6,6,9,9,1,1,1,5,1,1,9,1,1,BRA
1,1,1,1,1,10,1,1,1,10,1,10,1,1,1,1,10,1,1,BRA
1,10,1,1,1,8,7,1,8,10,1,1,1,1,1,1,8,6,1,BRA
1,1,1,1,1,1,1,5,4,4,1,1,1,5,1,1,1,1,1,BRA
5,5,1,5,1,5,5,5,5,5,5,6,1,8,6,1,7,5,8,BRA
3,3,1,3,1,10,10,10,10,10,10,10,1,1,4,1,10,1,7,BRA
1,7,1,7,1,7,1,7,10,10,1,10,1,10,1,1,10,1,1,BRA
1,1,1,2,1,5,1,1,10,10,1,1,1,10,1,1,5,1,1,BRA
5,5,1,5,1,5,5,5,10,5,2,1,1,1,1,1,1,1,1,BRA
1,5,1,1,1,7,7,1,5,6,10,10,1,10,1,1,6,7,10,BRA
1,1,1,1,1,1,1,1,1,1,1,10,1,10,1,1,1,1,1,BRA
2,2,1,1,1,5,5,5,5,5,1,8,1,1,2,1,5,5,9,BRA
6,1,1,1,1,1,1,1,5,5,1,7,1,5,1,1,1,1,5,BRA
1,1,1,1,1,5,1,1,10,10,1,1,1,1,1,1,10,1,1,BRA
1,10,1,1,1,2,4,1,10,10,10,10,10,10,10,8,5,1,8,BRA
2,10,1,2,2,6,1,1,8,10,1,1,1,1,1,1,4,1,2,BRA
3,10,1,9,3,3,1,5,9,3,4,1,1,2,2,1,8,8,4,BRA
8,1,1,1,1,1,1,1,1,1,1,10,1,10,1,10,10,1,10,BRA
3,6,1,6,1,1,4,3,7,7,1,2,1,5,1,1,5,3,9,BRA
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,BRA
1,1,1,1,1,5,5,1,10,10,5,5,1,10,1,1,10,5,5,BRA
1,1,1,1,1,6,4,1,4,5,5,8,1,1,1,1,5,1,7,BRA
1,7,1,1,1,5,1,2,5,4,1,1,1,5,1,1,1,1,1,BRA
4,4,5,6,6,4,4,4,3,3,3,5,4,4,4,4,5,5,5,BRA
2,3,3,2,2,3,4,3,3,2,3,1,3,3,1,1,2,1,1,BRA
1,10,1,5,1,1,5,1,6,5,10,5,3,8,6,1,6,1,5,BRA
1,1,1,1,1,8,7,6,7,6,1,1,1,5,1,1,7,1,1,BRA
1,10,1,5,1,1,1,1,10,10,1,1,1,10,1,1,5,1,5,BRA
1,1,1,1,1,10,8,10,10,10,10,10,1,5,5,1,10,5,5,BRA
1,1,1,5,1,10,6,7,7,6,4,8,1,7,5,4,10,1,10,BRA
1,1,1,1,1,1,5,6,7,5,1,1,1,5,4,1,5,10,5,BRA
5,5,4,5,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,BRA
5,5,1,5,1,1,5,5,10,10,1,1,1,10,1,1,10,1,1,BRA
1,5,1,10,1,1,1,1,1,5,1,1,1,1,1,1,5,1,10,BRA
1,10,1,1,1,10,10,1,10,10,10,1,1,10,1,1,1,1,10,BRA
1,5,3,1,1,10,1,7,10,10,10,3,1,1,1,1,10,1,1,BRA
6,7,7,7,7,7,7,6,7,7,7,6,7,7,7,6,6,7,8,BRA
1,5,1,1,1,10,5,10,10,10,2,5,1,1,1,1,5,1,1,BRA
1,1,1,1,1,7,7,5,5,10,1,1,1,1,1,1,5,1,1,BRA
4,1,1,5,1,6,2,1,2,1,1,2,1,3,1,1,1,1,3,BRA
2,2,2,10,1,1,1,1,9,1,1,1,1,1,1,10,1,10,10,BRA
1,1,1,1,1,10,5,5,10,5,5,5,1,5,1,1,5,1,1,BRA
2,1,1,1,1,2,1,8,9,10,1,1,1,8,2,1,10,1,1,BRA
1,10,1,1,1,1,1,1,10,10,1,1,1,10,1,1,10,1,5,BRA
1,1,1,1,1,3,3,2,4,4,3,1,2,7,5,1,4,1,8,BRA
1,7,1,1,1,8,1,3,6,6,1,1,1,5,1,1,6,1,4,BRA
5,5,1,6,4,10,8,7,10,10,10,1,5,8,5,1,10,1,3,BRA
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,BRA
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,5,BRA
6,10,1,10,1,9,8,8,8,9,1,7,1,10,7,1,10,8,10,BRA
1,1,1,1,1,10,10,1,10,10,1,10,1,5,1,1,10,1,1,BRA
4,7,1,1,1,1,1,1,1,7,1,1,1,2,1,1,10,2,4,BRA
1,5,1,1,1,10,10,1,10,10,1,1,1,1,1,1,7,1,1,BRA
1,5,4,1,1,10,5,5,5,10,1,10,1,1,5,1,10,1,1,BRA
1,8,1,10,1,10,1,1,10,10,1,1,1,10,1,1,10,1,1,BRA
1,1,1,1,1,5,5,10,10,5,10,10,1,1,1,1,5,1,1,BRA
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BRA
7,9,1,8,2,3,3,1,1,10,4,8,1,8,1,1,10,1,1,BRA
1,10,1,1,1,10,1,1,10,10,1,1,1,10,1,1,1,1,1,BRA
1,10,1,3,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,BRA
1,5,1,1,1,10,7,1,10,10,1,10,1,5,1,1,10,1,10,BRA
5,7,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,BRA
1,1,1,5,1,1,1,5,5,5,5,5,1,1,1,1,5,1,5,BRA
1,1,1,1,1,10,1,1,10,10,1,1,1,8,1,1,1,1,1,BRA
10,10,1,10,1,10,1,1,1,1,10,10,1,1,1,1,1,1,10,BRA
1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,8,BRA
1,10,1,10,1,10,10,1,10,10,1,1,1,6,1,1,1,1,10,BRA
4,4,3,4,5,4,5,5,5,4,4,4,3,4,3,4,4,4,4,BRA
1,4,1,6,1,10,8,8,10,10,1,1,1,1,1,1,10,1,1,BRA
3,3,1,2,1,5,1,1,1,7,1,5,1,3,1,1,5,1,4,BRA
1,1,1,1,1,5,1,1,10,10,1,3,1,1,5,5,9,9,10,BRA
1,1,1,1,1,10,10,10,10,10,10,10,1,1,1,1,10,1,10,BRA
1,1,1,8,1,10,5,1,10,5,1,9,1,1,1,5,5,1,10,BRA
1,10,1,5,1,10,1,1,10,10,1,1,1,10,1,1,9,1,10,BRA
5,5,1,1,1,10,10,10,10,10,5,10,1,1,1,1,10,1,1,BRA
1,1,1,1,3,2,1,6,6,1,1,1,1,8,3,4,1,1,10,BRA
1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BRA
1,1,1,1,1,1,1,1,5,10,1,1,1,2,1,1,7,1,1,BRA
1,1,1,10,1,10,3,1,10,10,1,5,1,5,1,1,10,1,10,BRA
2,2,2,3,3,2,8,5,10,10,2,2,1,8,1,1,10,1,1,BRA
6,4,6,5,5,3,4,4,5,5,5,5,5,5,5,4,5,5,5,BRA
6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,10,10,BRA
6,6,6,5,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,BRA
5,5,1,1,1,4,1,1,1,5,1,4,1,1,1,1,5,1,1,BRA
1,1,1,1,1,10,4,8,9,10,1,10,1,3,1,1,1,1,9,BRA
7,1,1,5,1,7,1,1,5,8,1,5,1,5,5,4,10,1,7,BRA
4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,BRA
4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,4,4,BRA
1,1,1,1,1,6,1,1,7,1,1,1,1,8,1,1,10,1,1,BRA
1,5,1,2,1,2,2,1,3,3,1,1,1,3,1,1,4,1,1,BRA
4,1,1,10,1,1,1,5,3,4,1,7,1,5,4,1,1,1,7,BRA
10,1,10,6,7,10,5,10,9,10,8,1,10,10,8,10,10,9,1,BRA
5,5,6,5,5,5,4,4,4,5,4,5,6,5,5,4,5,5,5,BRA
5,1,1,1,1,1,3,3,6,2,1,1,1,6,1,1,1,1,4,BRA
1,1,1,1,2,1,2,1,5,5,2,1,2,8,5,1,5,2,7,BRA
1,5,1,1,1,1,5,1,10,10,1,1,1,1,1,1,10,1,1,BRA
1,10,1,10,7,1,1,1,10,10,1,1,1,10,1,1,10,1,10,BRA
1,1,1,1,1,10,10,6,10,10,1,1,1,4,1,1,5,1,1,BRA
4,6,6,5,7,5,7,5,7,6,6,5,5,7,7,4,5,4,6,BRA
6,6,6,6,6,5,5,5,5,5,5,5,6,5,5,5,5,5,5,BRA
3,4,1,2,1,1,1,1,5,3,6,4,1,4,3,1,4,4,3,BRA
1,1,1,1,1,1,1,1,1,5,1,10,1,10,1,1,5,1,10,BRA
2,7,2,5,1,9,9,7,10,10,5,9,1,7,4,1,10,1,6,BRA
1,5,1,10,1,10,10,5,5,7,1,7,1,1,1,1,6,8,1,BRA
1,1,1,7,1,8,8,7,7,10,8,5,1,7,1,1,8,1,1,BRA
4,8,2,3,2,1,1,1,10,1,3,7,1,2,2,5,4,8,2,BRA
7,8,8,1,1,10,8,10,5,10,1,10,1,2,5,5,10,5,5,BRA
1,1,1,1,1,10,10,10,10,10,10,10,1,10,1,10,10,1,10,BRA
5,8,6,5,4,5,4,2,2,4,4,2,5,2,4,6,3,7,4,BRA
1,1,1,1,1,5,1,1,5,5,1,1,1,10,1,1,5,1,1,BRA
1,1,1,1,1,1,5,5,5,5,1,1,1,5,1,1,5,1,5,BRA
1,10,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,BRA
1,1,1,1,1,5,1,5,1,10,1,1,1,9,2,1,10,1,10,BRA
5,5,1,5,1,5,1,1,5,5,1,4,1,6,1,1,6,5,5,BRA
2,2,1,2,1,9,4,2,9,5,1,2,1,5,2,1,10,1,1,BRA
1,1,1,1,1,1,1,1,3,5,1,5,1,5,1,1,1,1,1,BRA
1,1,1,1,1,8,5,4,10,10,1,1,1,1,1,1,10,1,1,BRA
1,1,1,1,1,4,6,1,9,1,4,5,6,7,1,1,4,1,10,BRA
1,1,1,5,1,10,6,1,10,10,5,10,1,7,3,1,6,1,10,BRA
2,4,4,2,2,3,2,2,3,3,3,2,2,3,1,2,1,1,1,BRA
10,10,1,10,1,10,10,5,10,10,10,5,1,10,5,1,10,1,10,BRA
1,7,1,2,1,9,7,7,3,10,7,7,1,3,2,1,7,4,5,BRA
1,1,1,1,1,5,5,1,6,6,4,3,3,5,5,3,4,3,1,BRA
1,1,1,1,1,5,5,1,6,5,1,1,1,3,1,1,5,1,1,BRA
1,5,2,1,1,10,1,2,5,5,1,1,1,1,1,1,5,1,1,BRA
3,1,1,1,1,4,1,1,1,6,1,1,1,1,1,1,1,1,7,BRA
5,6,4,2,4,8,7,6,7,6,5,5,5,7,5,4,5,5,5,BRA
1,5,1,1,1,10,1,1,10,10,1,5,1,1,1,1,1,1,5,BRA
1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,7,2,9,BRA
1,8,1,7,1,8,1,1,10,1,1,6,1,10,1,1,1,1,7,BRA
1,5,1,10,1,8,8,3,10,10,1,10,1,4,1,1,1,1,10,BRA
10,10,10,6,1,1,5,1,10,10,1,1,1,1,1,1,1,1,9,BRA
4,7,1,7,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,BRA
1,1,1,1,1,6,1,1,8,8,1,1,1,5,1,1,9,1,7,BRA
4,8,2,2,1,3,3,3,3,7,1,1,1,7,7,1,7,1,8,BRA
1,1,1,10,1,5,5,1,10,5,1,1,1,1,1,1,5,1,9,BRA
